color	group_code	nat_party_code
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	5	8
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	1	9
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
1	1	10
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
